tract,total_tweets,miss_home_tract,userwith5_count,total_users,tweets_hometract,tweets_sent_from_home,oddratio_12AM,percent_of_tweets,percent_of_tweets_ht,percent_of_local_tweets_byalltwitter,percent_of_users,percent_of_users_5_tweet,oddratio_1AM,oddratio_2AM,oddratio_3AM,oddratio_4AM,oddratio_5AM,oddratio_6AM,oddratio_7AM,oddratio_8AM,oddratio_9AM,oddratio_10AM,oddratio_11AM,oddratio_12PM,oddratio_1PM,oddratio_2PM,oddratio_3PM,oddratio_4PM,oddratio_5PM,oddratio_6PM,oddratio_7PM,oddratio_8PM,oddratio_9PM,oddratio_10PM,oddratio_11PM,Sunday_oddratio,Monday_oddratio,Tuesday_oddratio,Wednesday_oddratio,Thursday_oddratio,Friday_oddratio,Saturday_oddratio,weekend_oddratio,weekday_oddratio,nighttime_oddratio,daytime_oddratio,local_tweets,percent_of_local_tweets_bytract,local_oddratio_12AM,local_oddratio_1AM,local_oddratio_2AM,local_oddratio_3AM,local_oddratio_4AM,local_oddratio_5AM,local_oddratio_6AM,local_oddratio_7AM,local_oddratio_8AM,local_oddratio_9AM,local_oddratio_10AM,local_oddratio_11AM,local_oddratio_12PM,local_oddratio_1PM,local_oddratio_2PM,local_oddratio_3PM,local_oddratio_4PM,local_oddratio_5PM,local_oddratio_6PM,local_oddratio_7PM,local_oddratio_8PM,local_oddratio_9PM,local_oddratio_10PM,local_oddratio_11PM,local_Sunday_oddratio,local_Monday_oddratio,local_Tuesday_oddratio,local_Wednesday_oddratio,local_Thursday_oddratio,local_Friday_oddratio,local_Saturday_oddratio,local_weekend_oddratio,local_weekday_oddratio,local_nighttime_oddratio,local_daytime_oddratio,neighbor_tweets,neighbor_weekend_oddratio,neighbor_weekday_oddratio,neighbor_nighttime_oddratio,neighbor_daytime_oddratio,other_weekday_oddratio,other_weekend_oddratio,other_daytime_oddratio,other_nighttime_oddratio,other_tweets,percent_of_neighbor_tweets_pertract,percent_of_other_tweets_pertract
36005022401,10149,0,243,1177,10149,4643,0.043255493,0.000134658,0.000134658,6.16E-05,0.007188928,0.206457094,0.05202483,0.053502808,0.050349788,0.037934772,0.036752389,0.020001971,0.016553355,0.004926594,0.005616317,0.008276678,0.021184353,0.038131836,0.029756626,0.030741945,0.041580451,0.053798404,0.060301508,0.063750123,0.067198739,0.068085526,0.066410484,0.068381121,0.06148389,0.146418366,0.139915263,0.150261109,0.147108089,0.151936151,0.125431077,0.138929944,0.334909843,0.665090157,0.530692679,0.469307321,4643,0.457483496,0.019016652,0.024041778,0.02837718,0.029263967,0.020396098,0.015666568,0.013104739,0.006503104,0.001773574,0.003547148,0.001872106,0.008079614,0.011823825,0.008178146,0.009656124,0.016848951,0.026505074,0.026603606,0.029756626,0.026308011,0.036653858,0.029362499,0.032219923,0.031924328,0.070745886,0.067100207,0.069760568,0.078628436,0.065622229,0.048970342,0.056655828,0.136072519,0.321410976,0.257168194,0.200315302,630,0.025322692,0.036752389,0.031825796,0.030249286,0.641836634,0.838604789,0.769435412,0.71100601,4876,0.062075081,0.480441423
36005022403,9007,0,210,950,9007,3961,0.056955701,0.000119506,0.000119506,5.26E-05,0.005802448,0.221052632,0.056622627,0.065060508,0.062617964,0.057288775,0.050849339,0.041967359,0.02986566,0.01609859,0.010658377,0.015543466,0.01820806,0.028644388,0.028644388,0.029088487,0.038414566,0.044409903,0.041079161,0.047296547,0.047185522,0.057288775,0.053402909,0.049072943,0.053735983,0.156989009,0.166093039,0.143555013,0.154435439,0.138780948,0.132896636,0.107249917,0.317863884,0.682136116,0.501942933,0.498057067,3961,0.439769069,0.026090818,0.029088487,0.033973576,0.037415344,0.036305096,0.029976685,0.02753414,0.019540357,0.010991451,0.005884312,0.005551238,0.005218164,0.008437882,0.010325303,0.010214278,0.011546575,0.015654491,0.013656045,0.013878095,0.013322971,0.019984457,0.016764739,0.018874209,0.019540357,0.075163762,0.075607861,0.059620295,0.073387365,0.05995337,0.054624181,0.041412235,0.132230487,0.307538581,0.215054957,0.224714111,1017,0.035527923,0.077384257,0.05506828,0.057843899,0.615077162,0.83224159,0.71744199,0.729876763,4029,0.112912179,0.447318752
36005022404,11953,0,121,552,11953,7515,0.076215176,0.000158593,0.000158593,9.97E-05,0.003371528,0.219202899,0.093533004,0.084079311,0.070358906,0.062243788,0.0532084,0.03580691,0.020915251,0.009370033,0.005186982,0.007613152,0.014724337,0.015895591,0.026018573,0.039404334,0.044005689,0.043085418,0.043587384,0.03580691,0.038818707,0.03664352,0.039738978,0.044758638,0.058981009,0.157868318,0.147996319,0.138877269,0.148832929,0.121224797,0.140132184,0.145068184,0.364343679,0.635656321,0.543127248,0.456872752,7515,0.628712457,0.055132603,0.074123651,0.060821551,0.047770434,0.039655317,0.028779386,0.017234167,0.006609219,0.00334644,0.002844474,0.004350372,0.010959592,0.01162888,0.018656404,0.028946708,0.028779386,0.028193759,0.026938844,0.016313896,0.017066845,0.017150506,0.022002844,0.024763658,0.03664352,0.092278089,0.097381411,0.089182632,0.102568393,0.075462227,0.087844056,0.08399565,0.212582615,0.416129842,0.355475613,0.273236844,1973,0.059566636,0.105496528,0.089349954,0.07571321,0.47837363,0.727850749,0.651049946,0.555174433,2465,0.165063164,0.206224379
36005022500,12402,0,155,690,12402,8572,0.056281245,0.000164551,0.000164551,0.000113734,0.00421441,0.224637681,0.066763425,0.075955491,0.07555233,0.074262216,0.061280439,0.033784873,0.027737462,0.020238671,0.00822448,0.008547009,0.015884535,0.022738268,0.02467344,0.035558781,0.041364296,0.045154007,0.047169811,0.038058378,0.044186422,0.046686018,0.041041767,0.040477342,0.048379294,0.136187712,0.144654088,0.124334785,0.126350589,0.169166264,0.136913401,0.162393162,0.366473149,0.633526851,0.495323335,0.504676665,8572,0.691178842,0.03813901,0.043460732,0.057410095,0.057571359,0.053539752,0.046524754,0.024431543,0.018384132,0.014433156,0.004999194,0.00709563,0.011691663,0.015803903,0.01757781,0.026124819,0.027979358,0.028866312,0.028463151,0.024915336,0.027898726,0.027092404,0.027495565,0.028382519,0.03289792,0.094017094,0.093936462,0.088856636,0.088050314,0.119013062,0.102886631,0.104418642,0.251572327,0.439606515,0.340348331,0.350830511,778,0.022012579,0.040719239,0.035074988,0.02765683,0.519674246,0.726415094,0.621512659,0.624576681,3052,0.062731817,0.24608934
36005022701,14998,0,238,1245,14998,8690,0.042739032,0.000198995,0.000198995,0.0001153,0.007604261,0.191164659,0.054940659,0.061208161,0.058007734,0.060208028,0.050806774,0.039805307,0.034271236,0.029070543,0.014535271,0.013068409,0.022136285,0.027803707,0.031604214,0.034737965,0.046739565,0.050673423,0.052140285,0.042138952,0.042005601,0.042605681,0.048273103,0.04907321,0.051406854,0.151353514,0.150553407,0.158154421,0.145086011,0.136684891,0.13895186,0.119215895,0.337711695,0.662288305,0.450260035,0.549739965,8690,0.579410588,0.02340312,0.033404454,0.039338578,0.038938525,0.04367249,0.03587145,0.030270703,0.026536872,0.021869583,0.009801307,0.006734231,0.010334711,0.011068142,0.015135351,0.013468462,0.025336712,0.027336978,0.023936525,0.020869449,0.020069343,0.019869316,0.026803574,0.025136685,0.030204027,0.093612482,0.090545406,0.094012535,0.085944793,0.071009468,0.075276704,0.069009201,0.195026003,0.384384585,0.257167622,0.322242966,823,0.020669423,0.034204561,0.027403654,0.027470329,0.581410855,0.784304574,0.650286705,0.715428724,5485,0.054873983,0.365715429
36005022702,10898,0,196,1323,10898,4592,0.06331437,0.000144596,0.000144596,6.09E-05,0.008080672,0.148148148,0.058267572,0.045788218,0.047715177,0.045512938,0.038172142,0.031565425,0.025692788,0.014865113,0.014773353,0.012295834,0.019177831,0.022022389,0.029271426,0.032850064,0.035327583,0.053863094,0.06340613,0.057625252,0.06175445,0.054413654,0.057166453,0.057166453,0.057992292,0.151862727,0.135529455,0.122866581,0.137272894,0.156358965,0.158102404,0.138006974,0.368875023,0.631124977,0.503578638,0.496421362,4592,0.421361718,0.030372545,0.024041108,0.018076711,0.02073775,0.017984951,0.015048633,0.009451275,0.012754634,0.006698477,0.007249037,0.005138558,0.004955038,0.005322077,0.010185355,0.008350156,0.011928794,0.02119655,0.031657185,0.030280785,0.029546706,0.023765829,0.024499908,0.026885667,0.025233988,0.064415489,0.038447422,0.047348137,0.06202973,0.077353643,0.073224445,0.058542852,0.159478803,0.261882914,0.223160213,0.198201505,1248,0.036520462,0.077995963,0.049917416,0.064599009,0.660121123,0.804000734,0.737199486,0.726922371,5058,0.114516425,0.464121857
36005022703,6384,0,104,483,6384,1788,0.040726817,8.47E-05,8.47E-05,2.37E-05,0.002950087,0.215320911,0.035870927,0.03023183,0.037907268,0.033521303,0.03226817,0.024592732,0.017230576,0.013784461,0.008302005,0.008302005,0.013001253,0.028038847,0.041196742,0.074718045,0.079573935,0.074091479,0.072211779,0.071585213,0.066572682,0.066572682,0.049185464,0.034774436,0.045739348,0.165570175,0.14160401,0.160714286,0.139724311,0.125156642,0.142387218,0.124843358,0.369204261,0.630795739,0.407581454,0.592418546,1788,0.280075188,0.009711779,0.007518797,0.005639098,0.00783208,0.008145363,0.011591479,0.00877193,0.007048872,0.005795739,0.003289474,0.001409774,0.003759398,0.007048872,0.014254386,0.025219298,0.0214599,0.028508772,0.022556391,0.015507519,0.012531328,0.014567669,0.009555138,0.013001253,0.015350877,0.046365915,0.046052632,0.052005013,0.044799499,0.036027569,0.034461153,0.020363409,0.086466165,0.193609023,0.09570802,0.184367168,803,0.049655388,0.07612782,0.060307018,0.06547619,0.730263158,0.863878446,0.750156642,0.843984962,3793,0.125783208,0.594141604
36005022800,29392,0,131,472,29392,26038,0.068658138,0.000389976,0.000389976,0.000345474,0.0028829,0.277542373,0.073999728,0.088833696,0.08376429,0.074203865,0.051306478,0.038752041,0.023305661,0.015344311,0.006464344,0.008131464,0.016501089,0.014629831,0.017453729,0.027830702,0.033988841,0.034805389,0.041984213,0.040181002,0.038513881,0.045658683,0.045012248,0.052735438,0.057940936,0.151810016,0.154293685,0.14912221,0.135445019,0.139425694,0.125612412,0.144290964,0.334342678,0.665657322,0.555117039,0.444882961,26038,0.885887316,0.06059472,0.06831791,0.081620849,0.076177191,0.069100435,0.047802123,0.034397115,0.022523136,0.014187534,0.00629423,0.00748503,0.013575122,0.011295591,0.014187534,0.020821992,0.028136908,0.028681274,0.036540555,0.033444475,0.033002177,0.039704682,0.03956859,0.04633914,0.052089004,0.133539739,0.141433043,0.133573762,0.122482308,0.121019325,0.108260751,0.125578389,0.290487207,0.595400109,0.497414262,0.388473054,1119,0.013166848,0.024904736,0.018168209,0.019903375,0.379695155,0.696345944,0.591623571,0.484417529,2235,0.038071584,0.0760411
36005022901,12344,0,143,935,12344,6422,0.061811406,0.000163781,0.000163781,8.52E-05,0.00571083,0.152941176,0.065699935,0.077527544,0.071289695,0.077365522,0.047958522,0.035239793,0.022683085,0.014662994,0.012070642,0.007777058,0.013771873,0.018794556,0.019604666,0.027624757,0.036697991,0.043664938,0.038642255,0.04860661,0.055087492,0.048525599,0.048849644,0.05176604,0.054277382,0.143632534,0.144523655,0.152948801,0.135126377,0.119815295,0.146548931,0.157404407,0.366979909,0.633020091,0.534834738,0.465165262,6422,0.520252754,0.030865198,0.041072586,0.047229423,0.040748542,0.038318211,0.026328581,0.016850292,0.012799741,0.005427738,0.006642903,0.004698639,0.006480881,0.007209981,0.008668179,0.013366818,0.018713545,0.023979261,0.018956578,0.024870382,0.026409592,0.02389825,0.023493195,0.02470836,0.028515878,0.076231367,0.077770577,0.081740117,0.065213869,0.06448477,0.079471808,0.075340246,0.18632534,0.333927414,0.286941024,0.23331173,2464,0.064889825,0.134721322,0.098590408,0.101020739,0.531351264,0.748784835,0.665667531,0.614468568,3458,0.199611147,0.280136099
36005022902,9770,0,116,419,9770,6279,0.054657114,0.000129629,0.000129629,8.33E-05,0.002559185,0.276849642,0.090071648,0.069907881,0.068781986,0.060696008,0.058239509,0.046980553,0.028659161,0.01678608,0.010030706,0.00962129,0.008700102,0.015046059,0.027737973,0.030603889,0.033981576,0.035823951,0.043602866,0.044728762,0.03828045,0.04247697,0.052200614,0.052610031,0.059774821,0.11678608,0.161412487,0.141146366,0.147287615,0.13828045,0.15209826,0.142988741,0.34964176,0.65035824,0.528761515,0.471238485,6279,0.642681679,0.034698055,0.07185261,0.052405322,0.053019447,0.042681679,0.041044012,0.033981576,0.016888434,0.006960082,0.003377687,0.003172979,0.004605937,0.008904811,0.012487206,0.020368475,0.021903787,0.017093142,0.023541453,0.027123849,0.025281474,0.024155578,0.027430911,0.032139202,0.037563971,0.075332651,0.117195496,0.096724667,0.096212897,0.090583419,0.081780962,0.084851586,0.201842375,0.440839304,0.358546571,0.284135107,384,0.010440123,0.028863869,0.0209826,0.018321392,0.530296827,0.787717503,0.697543501,0.620470829,3107,0.039303992,0.31801433
36005023000,13100,0.006850381,266,1440,13010,5218,0.064198473,0.000173812,0.000172618,6.92E-05,0.00879529,0.184722222,0.061450382,0.054351145,0.060839695,0.055572519,0.046641221,0.030610687,0.018015267,0.007938931,0.009618321,0.01129771,0.027557252,0.031068702,0.029007634,0.029770992,0.041908397,0.040916031,0.045877863,0.046793893,0.050992366,0.052977099,0.051832061,0.060305344,0.063740458,0.148549618,0.135419847,0.132824427,0.151526718,0.146870229,0.131145038,0.146946565,0.340305344,0.652977099,0.520687023,0.47259542,5218,0.398320611,0.023740458,0.027480916,0.028625954,0.036870229,0.034198473,0.025267176,0.014961832,0.011450382,0.005419847,0.007175573,0.005801527,0.00480916,0.005648855,0.005343511,0.006183206,0.008396947,0.012824427,0.014656489,0.01389313,0.01740458,0.017175573,0.015648855,0.024961832,0.030381679,0.060992366,0.057557252,0.051526718,0.060839695,0.060916031,0.05259542,0.05389313,0.128854962,0.269465649,0.222290076,0.176030534,835,0.019236641,0.044503817,0.031145038,0.03259542,0.686030534,0.851908397,0.791374046,0.746564885,7047,0.063740458,0.537938931
36005023100,10754,0,161,1128,10754,4396,0.059791705,0.000142685,0.000142685,5.83E-05,0.006889644,0.142730496,0.069369537,0.071322299,0.054956295,0.059047796,0.048168123,0.04565743,0.049748931,0.023712107,0.011716571,0.008183002,0.01794681,0.02008555,0.02417705,0.02352613,0.037846383,0.037753394,0.047610192,0.053096522,0.047145248,0.050771806,0.037846383,0.04770318,0.052817556,0.160312442,0.137809187,0.131950902,0.124604798,0.143295518,0.158080714,0.143946439,0.382648317,0.617351683,0.49172401,0.50827599,4396,0.408778129,0.029291426,0.037753394,0.041379952,0.022875209,0.025850846,0.014599219,0.012832434,0.014320253,0.004184489,0.002510694,0.001859773,0.003998512,0.002510694,0.007160126,0.011344616,0.023340153,0.02073647,0.026594755,0.023247164,0.016366003,0.017016924,0.009856797,0.015715083,0.023433141,0.056909057,0.070392412,0.055700205,0.060070671,0.055235261,0.05876883,0.051701692,0.135019528,0.273758601,0.21368793,0.195090199,2501,0.079040357,0.15352427,0.126278594,0.106286033,0.572717129,0.785940115,0.698623768,0.660033476,3857,0.232564627,0.358657244
36005023200,9927,0.002956738,123,528,9898,5063,0.068701521,0.000131712,0.000131327,6.72E-05,0.00322494,0.232954545,0.06567946,0.071219905,0.075752997,0.068197844,0.05459857,0.040797824,0.030119875,0.011786038,0.007152211,0.00956986,0.008965448,0.018837514,0.02175884,0.02044928,0.032638259,0.038682381,0.032738995,0.04502871,0.04502871,0.043215473,0.060743427,0.056411806,0.070011081,0.157147174,0.12460965,0.130452302,0.128840536,0.140525839,0.133675834,0.182834693,0.385715725,0.612370303,0.55676438,0.441321648,5063,0.510023169,0.031630906,0.037977234,0.0478493,0.050266949,0.044222827,0.032235318,0.024176488,0.014505893,0.007252947,0.004432356,0.004331621,0.003626473,0.008058829,0.007353682,0.010275008,0.011685303,0.015916188,0.015714717,0.018636043,0.0165206,0.019441926,0.024176488,0.028105168,0.031630906,0.086330211,0.073839025,0.074644908,0.073335348,0.066384608,0.064067694,0.071421376,0.174372922,0.335650247,0.287599476,0.222423693,2563,0.098821396,0.159363352,0.1435479,0.114636849,0.504986401,0.726805681,0.662939458,0.568852624,2301,0.258184749,0.231792082
36005023301,12457,0,200,995,12457,6865,0.053223087,0.000165281,0.000165281,9.11E-05,0.006077301,0.201005025,0.052259774,0.057236895,0.062454845,0.062053464,0.059324075,0.054989163,0.037167857,0.022958979,0.011158385,0.0087501,0.016215782,0.029140242,0.035883439,0.032832945,0.037810067,0.038372,0.046319339,0.047764309,0.048888175,0.047844585,0.054668058,0.038131171,0.044553263,0.117203179,0.11238661,0.145701212,0.14971502,0.156859597,0.157180702,0.160953681,0.378180942,0.621819058,0.459259854,0.540740146,6865,0.551095769,0.028738862,0.02897969,0.032030184,0.04150277,0.039897247,0.035803163,0.032431565,0.018543791,0.014208879,0.006341816,0.003451874,0.007626234,0.015172192,0.016857991,0.015653849,0.021353456,0.020470418,0.027534719,0.024163121,0.025688368,0.022557598,0.028337481,0.01709882,0.026651682,0.058842418,0.067753071,0.081239464,0.08027615,0.077305932,0.09528779,0.090390945,0.214818977,0.336276792,0.251585454,0.299510315,2427,0.069117765,0.125712451,0.079794493,0.115035723,0.538010757,0.716063258,0.585453962,0.668620053,3165,0.194830216,0.254074015
36005023302,13883,0,102,363,13883,10607,0.05323057,0.000184201,0.000184201,0.000140735,0.002217146,0.280991736,0.066196067,0.075704099,0.073399121,0.075488007,0.071526327,0.052798387,0.028668155,0.023337895,0.013757833,0.01195707,0.013469711,0.021897284,0.020960887,0.018079666,0.025138659,0.035871209,0.041057408,0.045019088,0.051501837,0.054383058,0.047828279,0.040697256,0.038032126,0.141756105,0.135489448,0.148022762,0.134120867,0.114888713,0.17049629,0.155225816,0.393790967,0.606209033,0.500972412,0.499027588,10607,0.764027948,0.039544767,0.04530721,0.055751639,0.055103364,0.057696463,0.056904127,0.040625225,0.021681193,0.016350933,0.01195707,0.009219909,0.009940215,0.017719513,0.014262047,0.011236764,0.017647483,0.027803789,0.032053591,0.036447454,0.045163149,0.043794569,0.037744003,0.03061298,0.029460491,0.106677231,0.105452712,0.103075704,0.104588345,0.091118634,0.138010516,0.115104804,0.305337463,0.458690485,0.382482172,0.381545775,1023,0.027155514,0.046531729,0.030252827,0.043434416,0.494777786,0.667507023,0.575019808,0.587265,2253,0.073687243,0.162284809
36005023501,15095,0,137,692,15095,10463,0.085922491,0.000200282,0.000200282,0.000138824,0.004226625,0.197976879,0.078502816,0.061874793,0.066909573,0.064392183,0.059291156,0.048426631,0.030341173,0.018615436,0.015833057,0.011328254,0.014706857,0.020271613,0.022987744,0.019410401,0.030142431,0.033852269,0.038423319,0.040013249,0.044451805,0.046041736,0.039814508,0.057171249,0.051275257,0.14561113,0.154554488,0.143689964,0.116396158,0.148062272,0.136667771,0.155018218,0.353097052,0.646902948,0.531964227,0.468035773,10463,0.693143425,0.065915866,0.061212322,0.047101689,0.050082809,0.049221597,0.045313018,0.0365684,0.022722756,0.014243127,0.010864525,0.008280888,0.008413382,0.010930772,0.012785691,0.010599536,0.017621729,0.019807883,0.02126532,0.026233852,0.024842663,0.029546207,0.025438887,0.041801921,0.032328586,0.108910235,0.107717787,0.10149056,0.07976151,0.097316992,0.091421,0.10652534,0.241801921,0.451341504,0.378270951,0.314872474,1832,0.042133157,0.079231534,0.064988407,0.056376284,0.469426963,0.716064922,0.628751242,0.556740643,2800,0.12136469,0.185491885
36005023502,18806,0,196,806,18806,9262,0.057588004,0.00024952,0.00024952,0.000122889,0.004922919,0.243176179,0.063330852,0.064872913,0.070828459,0.070030841,0.055354674,0.024885675,0.026587259,0.017919813,0.006859513,0.00882697,0.010847602,0.017707115,0.023077741,0.033818994,0.044613421,0.051685632,0.048282463,0.053121344,0.048814208,0.050090397,0.0553015,0.047431671,0.048122939,0.135116452,0.140965649,0.129479953,0.124056152,0.133361693,0.165053706,0.171966394,0.403541423,0.596458577,0.506380942,0.493619058,9262,0.492502393,0.025311071,0.028288844,0.035095182,0.039083271,0.037647559,0.027916622,0.016377752,0.018292034,0.012496012,0.003669042,0.006327768,0.004998405,0.009624588,0.010156333,0.016803148,0.027012656,0.025364245,0.024992024,0.024566628,0.019834096,0.016058705,0.020578539,0.020791237,0.021216633,0.068967351,0.082686377,0.067053068,0.06354355,0.068382431,0.063384026,0.07848559,0.178932256,0.313570137,0.226257577,0.266244815,2138,0.050675316,0.063011805,0.049930873,0.063756248,0.623418058,0.770392428,0.669998937,0.72381155,7406,0.113687121,0.393810486
36005023600,7175,0,101,460,7175,3469,0.058536585,9.52E-05,9.52E-05,4.60E-05,0.002809606,0.219565217,0.043066202,0.055609756,0.067735192,0.062160279,0.04989547,0.029407666,0.021602787,0.010313589,0.012543554,0.00989547,0.01184669,0.02271777,0.043623693,0.03804878,0.043344948,0.057700348,0.059790941,0.050731707,0.049059233,0.045993031,0.053797909,0.054494774,0.048083624,0.14174216,0.145783972,0.147874564,0.165017422,0.156376307,0.117491289,0.125714286,0.311219512,0.688780488,0.476376307,0.523623693,3469,0.483484321,0.028013937,0.020905923,0.032195122,0.041114983,0.042787456,0.036236934,0.021045296,0.013797909,0.00543554,0.009756098,0.005993031,0.005156794,0.003902439,0.014773519,0.015609756,0.01630662,0.023554007,0.026898955,0.022020906,0.018675958,0.016864111,0.02466899,0.017421603,0.020348432,0.059651568,0.060487805,0.079442509,0.087526132,0.082369338,0.058954704,0.055052265,0.14174216,0.34174216,0.220209059,0.263275261,1144,0.055191638,0.104250871,0.089059233,0.070383275,0.554006969,0.803066202,0.666341463,0.690731707,2562,0.159442509,0.357073171
36005023702,10856,0,151,894,10856,6361,0.061624908,0.000144038,0.000144038,8.44E-05,0.005460409,0.168903803,0.059414149,0.065862196,0.060980103,0.060427413,0.052137067,0.030213707,0.018607222,0.013725129,0.007184967,0.007461312,0.011974945,0.016120118,0.029200442,0.036016949,0.046610169,0.055821665,0.046978629,0.043754606,0.045965365,0.050571113,0.064480472,0.05628224,0.058585114,0.169675755,0.155397937,0.161293294,0.106208548,0.125276345,0.147568165,0.134579956,0.366709654,0.633290346,0.52376566,0.47623434,6361,0.585943257,0.042004422,0.04513633,0.052321297,0.04550479,0.051492262,0.043109801,0.025700074,0.015751658,0.011790715,0.004974208,0.003868828,0.007092852,0.005066323,0.006908622,0.005711127,0.009948416,0.017133382,0.013909359,0.017409727,0.020449521,0.028187178,0.040438467,0.033898305,0.038135593,0.108050847,0.09027266,0.093680914,0.05591378,0.053979366,0.088061901,0.095983788,0.230932203,0.355011054,0.346075903,0.239867354,538,0.018146647,0.031411201,0.026621223,0.022936625,0.613577745,0.75092115,0.737196021,0.627302874,3957,0.049557848,0.364498895
